ID,Neo Reference ID,Name,Limited Name,Designation,NASA JPL URL,Absolute Magnitude (H),Min Diameter (km),Max Diameter (km),Min Diameter (m),Max Diameter (m),Min Diameter (miles),Max Diameter (miles),Min Diameter (feet),Max Diameter (feet),Is Potentially Hazardous,Close Approach Date,Close Approach Date (Full),Epoch Date Close Approach,Relative Velocity (km/s),Relative Velocity (km/h),Relative Velocity (miles/h),Miss Distance (astronomical),Miss Distance (lunar),Miss Distance (km),Miss Distance (miles),Orbiting Body
2001862,2001862,1862 Apollo (1932 HA),Apollo,1862,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001862,16.1,1.60160338,3.58129403,1601.60338,3581.29403,0.995189894,2.225312253,5254.604433,11749.65271,TRUE,4/26/2170,2170-Apr-26 13:16,6.32142E+12,27.94652532,100607.4912,62513.58249,0.362662862,141.0758532,54253591.65,33711618.62,Earth
2001862,2001862,1862 Apollo (1932 HA),Apollo,1862,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001862,16.1,1.60160338,3.58129403,1601.60338,3581.29403,0.995189894,2.225312253,5254.604433,11749.65271,TRUE,8/16/2177,2177-Aug-16 00:16,6.55197E+12,16.89861774,60835.02387,37800.51803,0.375222334,145.961488,56132461.99,34879094.51,Earth
2001862,2001862,1862 Apollo (1932 HA),Apollo,1862,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001862,16.1,1.60160338,3.58129403,1601.60338,3581.29403,0.995189894,2.225312253,5254.604433,11749.65271,TRUE,10/6/2184,2184-Oct-06 20:12,6.77738E+12,11.59858055,41754.88996,25944.86482,0.081013279,31.51416561,12119414.01,7530654.665,Venus
2001862,2001862,1862 Apollo (1932 HA),Apollo,1862,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001862,16.1,1.60160338,3.58129403,1601.60338,3581.29403,0.995189894,2.225312253,5254.604433,11749.65271,TRUE,12/2/2184,2184-Dec-02 23:23,6.78231E+12,29.08306512,104699.0344,65055.90837,0.392339988,152.6202554,58693226.57,36470279.84,Earth
2001862,2001862,1862 Apollo (1932 HA),Apollo,1862,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001862,16.1,1.60160338,3.58129403,1601.60338,3581.29403,0.995189894,2.225312253,5254.604433,11749.65271,TRUE,7/16/2186,2186-Jul-16 20:11,6.83336E+12,15.0373234,54134.36424,33636.98871,0.348476352,135.5573008,52131319.94,32392900.13,Earth
2001862,2001862,1862 Apollo (1932 HA),Apollo,1862,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001862,16.1,1.60160338,3.58129403,1601.60338,3581.29403,0.995189894,2.225312253,5254.604433,11749.65271,TRUE,11/22/2193,2193-Nov-22 21:28,7.06544E+12,22.44857421,80814.86714,50215.21564,0.175011669,68.07953909,26181372.85,16268350.71,Earth
2001862,2001862,1862 Apollo (1932 HA),Apollo,1862,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001862,16.1,1.60160338,3.58129403,1601.60338,3581.29403,0.995189894,2.225312253,5254.604433,11749.65271,TRUE,6/6/2195,2195-Jun-06 08:27,7.11386E+12,11.14647963,40127.32668,24933.56029,0.233519321,90.83901587,34933993.03,21706976.7,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,10/11/1907,1907-Oct-11 06:15,-1.96368E+12,18.07953845,65086.3384,40442.11955,0.089432415,34.7892094,13378898.78,8313262.21,Mars
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,3/29/1914,1914-Mar-29 02:55,-1.7597E+12,19.8211139,71356.01003,44337.84967,0.216801703,84.33586227,32433072.91,20152977,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,4/6/1931,1931-Apr-06 05:10,-1.22254E+12,15.64067247,56306.42088,34986.62024,0.174222055,67.7723792,26063248.26,16194951.5,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,4/5/1948,1948-Apr-05 23:14,-6.86019E+11,15.39833508,55434.00629,34444.53574,0.176868422,68.80181612,26459139.19,16440946.71,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,2/2/1965,1965-Feb-02 06:30,-1.54978E+11,16.29352775,58656.69989,36446.99222,0.098464453,38.30267226,14730072.45,9152842.6,Mars
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,4/6/1965,1965-Apr-06 03:08,-1.49547E+11,15.30323267,55091.63761,34231.80116,0.179654684,69.88567188,26875957.99,16699945.91,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,4/5/1982,1982-Apr-05 22:46,3.86895E+11,15.45201856,55627.2668,34564.62031,0.182028004,70.8088934,27231001.62,16920559.79,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,4/1/1999,1999-Apr-01 14:44,9.22978E+11,17.85636357,64282.90884,39942.89966,0.189409435,73.68027018,28335248.02,17606706.69,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,3/27/2016,2016-Mar-27 11:19,1.45908E+12,20.23543056,72847.55003,45264.63463,0.237177056,92.26187475,35481182.38,22046984.4,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,3/23/2033,2033-Mar-23 16:37,1.99521E+12,22.65187286,81546.74228,50669.97439,0.306334327,119.164053,45826962.75,28475554.23,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,8/24/2043,2043-Aug-24 20:36,2.32406E+12,24.25455555,87316.39998,54255.01531,0.36003127,140.052164,53859911.1,33466996.87,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,3/17/2050,2050-Mar-17 21:01,2.53116E+12,26.43215385,95155.75385,59126.08494,0.429653246,167.1351125,64275210.38,39938763.75,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,8/19/2060,2060-Aug-19 18:18,2.86017E+12,21.69383389,78097.80202,48526.93704,0.277291319,107.8663231,41482190.69,25775838.05,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,8/17/2077,2077-Aug-17 02:41,3.39639E+12,20.15118636,72544.27089,45076.18877,0.234611559,91.26389653,35097389.53,21808506.58,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,8/13/2094,2094-Aug-13 08:54,3.93253E+12,18.04394201,64958.19125,40362.49389,0.193127278,75.1265111,28891429.41,17952301.78,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,8/16/2111,2111-Aug-16 02:17,4.46913E+12,18.88272024,67977.79285,42238.7569,0.203638058,79.21520445,30463819.68,18929339.79,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,8/22/2128,2128-Aug-22 00:22,5.00619E+12,22.66196691,81583.08088,50692.55378,0.30617762,119.1030943,45803519.84,28460987.47,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,3/18/2135,2135-Mar-18 01:17,5.21347E+12,27.33552964,98407.90671,61146.84626,0.472758697,183.9031329,70723694.02,43945665.68,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,8/28/2145,2145-Aug-28 19:43,5.54324E+12,26.66344108,95988.38788,59643.45135,0.441508716,171.7468906,66048763.53,41040798.57,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,3/28/2152,2152-Mar-28 11:54,5.75091E+12,20.69738478,74510.58521,46297.98002,0.285884254,111.2089748,42767675.45,26574601.24,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,4/7/2169,2169-Apr-07 18:18,6.28826E+12,15.1149674,54413.88263,33810.67057,0.225733463,87.81031699,33769245.21,20983235.97,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.170475943,4.853331752,2170.475943,4853.331752,1.348670807,3.015719604,7120.984293,15923.00495,FALSE,7/23/2186,2186-Jul-23 19:33,6.83396E+12,10.96539032,39475.40515,24528.48161,0.280473774,109.1042982,41958279.24,26071665.76,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,11/17/1902,1902-Nov-17 09:10,-2.11824E+12,22.5061438,81022.11768,50343.99306,0.296642945,115.3941056,44377152.74,27574684.06,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,5/9/1904,1904-May-09 17:03,-2.07164E+12,15.4113289,55480.78403,34473.60161,0.35270991,137.204155,52764651.26,32786433.97,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,11/13/1909,1909-Nov-13 09:44,-1.89765E+12,21.121787,76038.43321,47247.32535,0.14722821,57.27177361,22025026.59,13685716.91,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,12/13/1909,1909-Dec-13 05:42,-1.89508E+12,32.42051992,116713.8717,72521.46102,0.49832842,193.8497553,74548870.15,46322519.91,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,9/10/1918,1918-Sep-10 09:14,-1.61919E+12,24.17565077,87032.34277,54078.5132,0.446520848,173.6966098,66798567.74,41506705.3,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,4/18/1920,1920-Apr-18 09:19,-1.56856E+12,32.67216001,117619.776,73084.35473,0.481444411,187.2818758,72023058.39,44753053.26,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,10/21/1925,1925-Oct-21 07:13,-1.39473E+12,20.95981702,75455.34126,46885.01469,0.334687476,130.193428,50068533.48,31111144.06,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,5/4/1927,1927-May-04 11:36,-1.34633E+12,21.77013612,78372.49002,48697.61748,0.264249376,102.7930071,39531143.74,24563513.69,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,11/26/1932,1932-Nov-26 13:45,-1.17067E+12,25.17250707,90621.02544,56308.38106,0.331893886,129.1067215,49650618.35,30851463.64,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,5/8/1934,1934-May-08 07:16,-1.12507E+12,13.94334051,50196.02583,31189.85838,0.440292674,171.2738502,65866846.22,40927760.4,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,6/20/1934,1934-Jun-20 20:40,-1.12131E+12,13.06774883,47043.89578,29231.24735,0.462055556,179.7396114,69122527.06,42950746.66,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,8/14/1941,1941-Aug-14 11:56,-8.95666E+11,23.89828131,86033.81273,53458.06547,0.492712777,191.6652703,73708781.98,45800513.32,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,9/23/1948,1948-Sep-23 00:33,-6.71326E+11,23.33750412,84015.01483,52203.66296,0.41323845,160.7497569,61819591.85,38412913.14,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,4/24/1950,1950-Apr-24 09:14,-6.21356E+11,29.02947635,104506.1149,64936.03565,0.387354687,150.6809731,57947436.06,36006867.11,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,7/1/1950,1950-Jul-01 14:12,-6.15462E+11,21.74252336,78273.08409,48635.8505,0.122734635,47.7437729,18360839.93,11408896.89,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,11/4/1955,1955-Nov-04 21:09,-4.46785E+11,20.87988025,75167.56891,46706.20414,0.303860267,118.2016438,45456848.69,28245576.01,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,5/8/1957,1957-May-08 06:31,-3.99231E+11,18.3847775,66185.19899,41124.90879,0.283650622,110.340092,42433528.89,26366972.2,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,12/5/1962,1962-Dec-05 20:43,-2.23183E+11,28.5894429,102921.9944,63951.72482,0.403952338,157.1374594,60430409.33,37549715.16,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,7/16/1964,1964-Jul-16 03:43,-1.72355E+11,19.45921907,70053.18864,43528.32713,0.495195659,192.6311114,74080215.82,46031311.61,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,8/28/1971,1971-Aug-28 11:20,52226400000,24.46841306,88086.28703,54733.39318,0.473310311,184.117711,70806214.39,43996941.46,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,10/6/1978,1978-Oct-06 22:13,2.7656E+11,22.15777928,79768.00542,49564.73648,0.376213977,146.3472371,56280809.62,34971273.46,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,4/29/1980,1980-Apr-29 02:57,3.25825E+11,25.48232088,91736.35517,57001.40358,0.311395344,121.1327889,46584080.24,28946005.21,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,11/16/1985,1985-Nov-16 13:13,5.00995E+11,22.33162467,80393.84882,49953.61123,0.298698934,116.1938853,44684724.28,27765800.15,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,5/11/1987,1987-May-11 01:19,5.47694E+11,15.65180139,56346.48501,35011.51453,0.346512469,134.7933504,51837527.29,32210345.84,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,2/14/1991,1991-Feb-14 20:45,6.66564E+11,23.58878966,84919.64278,52765.7636,0.138270335,53.78716024,20684947.57,12853030.42,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,12/12/1992,1992-Dec-12 18:55,7.24187E+11,32.00245896,115208.8522,71586.30044,0.491209802,191.0806131,73483940.15,45660803.09,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,9/9/2001,2001-Sep-09 17:59,1.00006E+12,24.24722884,87290.02383,54238.6262,0.446960929,173.8678013,66864402.92,41547613.39,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,4/19/2003,2003-Apr-19 07:42,1.05074E+12,32.97362995,118705.0678,73758.71284,0.494290031,192.2788221,73944735.81,45947128.24,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,3/27/2005,2005-Mar-27 11:06,1.11192E+12,21.30415741,76694.96668,47655.26971,0.132281167,51.457374,19788980.84,12296302.51,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,10/20/2008,2008-Oct-20 13:49,1.22451E+12,21.08658638,75911.71098,47168.58508,0.337690338,131.3615416,50517755.34,31390277.58,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,5/4/2010,2010-May-04 13:10,1.27298E+12,22.0368738,79332.74569,49294.28301,0.271174458,105.4868642,40567121.32,25207240.31,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,11/27/2015,2015-Nov-27 06:14,1.4486E+12,24.98594358,89949.39688,55891.05719,0.33231678,129.2712272,49713882.38,30890774.09,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,5/8/2017,2017-May-08 23:45,1.49429E+12,13.97974418,50327.07903,31271.28975,0.43488517,169.1703313,65057895.19,40425101.53,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,8/13/2024,2024-Aug-13 15:16,1.72356E+12,23.82453316,85768.31937,53293.09822,0.492424246,191.5530315,73665618.26,45773692.63,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,9/22/2031,2031-Sep-22 12:02,1.94784E+12,23.51147821,84641.32157,52592.82562,0.416774634,162.1253325,62348597.49,38741622.01,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,4/23/2033,2033-Apr-23 23:05,1.99791E+12,29.61682545,106620.5716,66249.87685,0.406495145,158.1266114,60810807.86,37786083.84,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,11/3/2038,2038-Nov-03 00:44,2.17236E+12,20.86718187,75121.85473,46677.79913,0.309395515,120.3548552,46284909.99,28760109.44,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,5/8/2040,2040-May-08 02:12,2.22006E+12,18.93079703,68150.8693,42346.29987,0.281758609,109.6040988,42150487.72,26191098.57,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,11/10/2045,2045-Nov-10 19:00,2.39395E+12,22.24626221,80086.54396,49762.66394,0.123853291,48.17893032,18528188.57,11512882.52,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,12/4/2045,2045-Dec-04 19:19,2.39603E+12,27.99545973,100783.655,62623.04387,0.394241863,153.3600848,58977743.01,36647070.16,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.80902094,6.281161771,2809.020939,6281.161771,1.74544415,3.902931771,9215.948259,20607.48678,FALSE,7/14/2047,2047-Jul-14 11:53,2.44672E+12,18.82655066,67775.58239,42113.11118,0.491720832,191.2794035,73560389.04,45708306.23,Earth
